@RELATION amazon

@ATTRIBUTE id string
@ATTRIBUTE mean_r numeric
@ATTRIBUTE mean_g numeric
@ATTRIBUTE mean_b numeric
@ATTRIBUTE mean_intensity numeric
@ATTRIBUTE gray_histogram_0 numeric
@ATTRIBUTE gray_histogram_1 numeric
@ATTRIBUTE gray_histogram_2 numeric
@ATTRIBUTE gray_histogram_3 numeric
@ATTRIBUTE gray_histogram_4 numeric
@ATTRIBUTE gray_histogram_5 numeric
@ATTRIBUTE gray_histogram_6 numeric
@ATTRIBUTE gray_histogram_7 numeric
@ATTRIBUTE gray_histogram_8 numeric
@ATTRIBUTE gray_histogram_9 numeric
@ATTRIBUTE gray_histogram_10 numeric
@ATTRIBUTE gray_histogram_11 numeric
@ATTRIBUTE gray_histogram_12 numeric
@ATTRIBUTE gray_histogram_13 numeric
@ATTRIBUTE gray_histogram_14 numeric
@ATTRIBUTE gray_histogram_15 numeric
@ATTRIBUTE lbp_histogram_0 numeric
@ATTRIBUTE lbp_histogram_1 numeric
@ATTRIBUTE lbp_histogram_2 numeric
@ATTRIBUTE lbp_histogram_3 numeric
@ATTRIBUTE lbp_histogram_4 numeric
@ATTRIBUTE lbp_histogram_5 numeric
@ATTRIBUTE lbp_histogram_6 numeric
@ATTRIBUTE lbp_histogram_7 numeric
@ATTRIBUTE lbp_histogram_8 numeric
@ATTRIBUTE lbp_histogram_9 numeric
@ATTRIBUTE lbp_histogram_10 numeric
@ATTRIBUTE lbp_histogram_11 numeric
@ATTRIBUTE lbp_histogram_12 numeric
@ATTRIBUTE lbp_histogram_13 numeric
@ATTRIBUTE lbp_histogram_14 numeric
@ATTRIBUTE lbp_histogram_15 numeric
@ATTRIBUTE class {forest,water,grass,dirty,human-made}

@DATA
'00047.1',128.266611,113.082032,108.775169,117.115559,0.000123,0.000470,0.001144,0.003269,0.008866,0.077405,0.547617,0.777504,0.296097,0.041573,0.007538,0.003248,0.002165,0.002227,0.001900,0.006231,0.376942,0.198510,0.125013,0.065835,0.036511,0.025045,0.018229,0.016063,0.016221,0.012575,0.014055,0.013526,0.015481,0.018018,0.015534,0.032442,grass
'02207.2',88.096894,90.103201,103.527645,91.041850,0.000000,0.001914,0.013008,0.062119,0.276141,0.837455,0.452138,0.111387,0.037685,0.010516,0.004091,0.000769,0.000149,0.000052,0.000026,0.000000,0.452054,0.209207,0.118484,0.064873,0.035387,0.021294,0.014188,0.009443,0.008782,0.007649,0.007743,0.006374,0.007271,0.010151,0.007554,0.019547,grass
'02207.3',228.916588,218.113669,206.216777,220.002966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000510,0.018612,0.066545,0.153488,0.190712,0.230997,0.279949,0.411765,0.796250,0.325678,0.174948,0.093946,0.043006,0.025470,0.021294,0.019207,0.016701,0.022129,0.032568,0.027140,0.031733,0.034238,0.041754,0.038831,0.051357,grass
'02207.1',51.692199,66.854512,75.423192,63.292555,0.024152,0.150191,0.338455,0.619022,0.599629,0.324112,0.115678,0.032602,0.008191,0.001975,0.000648,0.000162,0.000032,0.000000,0.000000,0.000000,0.234467,0.085329,0.080125,0.067690,0.060943,0.054505,0.049257,0.050139,0.040526,0.042951,0.038277,0.038012,0.033867,0.034131,0.029457,0.060325,forest
'02207.4',214.374296,220.263994,202.380525,216.474808,0.000000,0.000000,0.000000,0.000090,0.001082,0.001984,0.004871,0.015605,0.050605,0.136299,0.182664,0.175357,0.174004,0.224879,0.298396,0.862894,0.287950,0.170703,0.116804,0.069403,0.047549,0.037507,0.029681,0.024808,0.021855,0.022888,0.024808,0.027909,0.022445,0.028204,0.022002,0.045481,forest
'01214.3',43.997783,56.998778,80.554848,55.785356,0.006432,0.284346,0.622367,0.603722,0.356437,0.179750,0.080399,0.033806,0.017037,0.004977,0.001761,0.001187,0.000766,0.000345,0.000077,0.000153,0.187604,0.069202,0.066646,0.063551,0.060053,0.054761,0.054895,0.053056,0.050545,0.048841,0.047989,0.046329,0.039916,0.045253,0.039691,0.071669,forest
'02165.4',54.307002,64.061277,80.164828,62.984083,0.000000,0.009906,0.322392,0.822262,0.441247,0.148061,0.046362,0.024615,0.018041,0.010862,0.005245,0.001608,0.000303,0.000047,0.000023,0.000023,0.286643,0.167525,0.095914,0.055858,0.033305,0.025004,0.022303,0.021553,0.024954,0.029654,0.037256,0.040156,0.043507,0.037406,0.033005,0.045957,dirty
'02674.1',198.115864,202.019786,168.926033,197.093029,0.000196,0.002573,0.011076,0.021369,0.032753,0.046347,0.068415,0.098651,0.134118,0.185667,0.220742,0.264403,0.291171,0.307729,0.341070,0.717550,0.274082,0.142318,0.098513,0.065295,0.046309,0.035691,0.029573,0.028971,0.026657,0.028210,0.029605,0.031316,0.029510,0.036832,0.031475,0.065644,forest
'02674.2',88.874387,103.100358,104.419216,98.979579,0.010577,0.049349,0.103450,0.219725,0.355966,0.502256,0.532658,0.435962,0.252529,0.131863,0.060895,0.026140,0.011546,0.004830,0.001989,0.000839,0.248094,0.087973,0.087661,0.075580,0.059560,0.050035,0.046780,0.042872,0.038696,0.037106,0.035947,0.034966,0.031385,0.031623,0.029750,0.061968,forest
'00267.2',30.705710,40.300500,73.457744,41.208423,0.038764,0.546848,0.735703,0.372881,0.132923,0.036886,0.010730,0.003219,0.001207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246020,0.099342,0.087030,0.074294,0.054978,0.044577,0.042029,0.041605,0.034175,0.039694,0.038208,0.033751,0.033114,0.042666,0.032265,0.056251,forest
'00267.3',149.554054,154.285722,133.492177,150.501603,0.001549,0.010899,0.027191,0.048574,0.072335,0.118889,0.181958,0.267017,0.387455,0.488309,0.504989,0.405795,0.232302,0.094851,0.037288,0.020138,0.284150,0.116275,0.110381,0.079202,0.054723,0.040036,0.033626,0.029890,0.028505,0.028215,0.026830,0.028247,0.027539,0.028376,0.027378,0.056624,forest
'00267.1',74.890366,83.496350,80.301944,80.545277,0.003120,0.029117,0.189955,0.469342,0.639020,0.490660,0.237964,0.153386,0.101217,0.051822,0.023398,0.006933,0.001560,0.000693,0.000000,0.000000,0.228571,0.098664,0.089620,0.071120,0.059198,0.049949,0.047482,0.048304,0.046043,0.039671,0.036177,0.031860,0.033094,0.034943,0.027544,0.057760,forest
'02045.2',83.917831,97.768250,104.054447,94.343183,0.011377,0.061316,0.173460,0.325226,0.474444,0.509858,0.447310,0.324405,0.219772,0.121930,0.067423,0.038031,0.023318,0.011856,0.004602,0.002925,0.248590,0.085051,0.085975,0.073755,0.059819,0.056952,0.051728,0.048560,0.043902,0.041092,0.035887,0.032040,0.029721,0.030494,0.025176,0.051257,forest
'02045.1',101.865240,116.301038,120.843819,112.500635,0.000409,0.008239,0.043609,0.135948,0.295931,0.463081,0.527608,0.459906,0.342656,0.215725,0.126093,0.073213,0.041388,0.023080,0.011394,0.007693,0.236146,0.075259,0.076776,0.069815,0.065369,0.058076,0.053608,0.051967,0.050076,0.044902,0.039437,0.036237,0.030794,0.031936,0.026285,0.053317,forest
'01233.2',122.806121,142.436667,135.660272,135.790672,0.000000,0.002224,0.019792,0.081835,0.157222,0.255513,0.346911,0.442312,0.436752,0.423410,0.352915,0.249064,0.156332,0.068715,0.031133,0.013120,0.254200,0.108915,0.093101,0.069579,0.055940,0.046650,0.033801,0.039336,0.036964,0.037161,0.032813,0.035975,0.031034,0.035185,0.032417,0.056928,forest
'02980.2',150.463164,157.312853,142.934646,153.625548,0.001404,0.011876,0.033088,0.057019,0.078922,0.110785,0.159827,0.226739,0.354102,0.478323,0.514754,0.427231,0.278455,0.129569,0.054434,0.032955,0.275479,0.110510,0.104177,0.077779,0.052846,0.040553,0.032780,0.031762,0.028136,0.029403,0.029949,0.031588,0.029428,0.033203,0.028956,0.063450,forest
'02980.3',88.801082,94.285671,93.806596,92.592969,0.031388,0.134597,0.212768,0.319092,0.386781,0.494003,0.450875,0.364917,0.265122,0.162032,0.078410,0.030250,0.010183,0.002276,0.001198,0.000300,0.239080,0.092879,0.088871,0.075976,0.056111,0.043041,0.039672,0.032993,0.037465,0.036942,0.033632,0.036478,0.035084,0.039905,0.035258,0.076615,forest
'02980.1',117.075988,123.144641,116.805971,120.608385,0.006774,0.058317,0.122714,0.175419,0.218261,0.279865,0.355289,0.420577,0.476841,0.416868,0.297911,0.158016,0.075794,0.030283,0.009171,0.004746,0.244035,0.098685,0.094549,0.074349,0.052761,0.041716,0.036720,0.035764,0.036194,0.035333,0.036768,0.037079,0.036935,0.037150,0.034760,0.067201,forest
'01511.1',165.313309,171.980797,146.790531,167.109614,0.000000,0.001571,0.004834,0.007735,0.016315,0.030878,0.056076,0.110883,0.236873,0.425766,0.591517,0.540094,0.291317,0.132032,0.042420,0.013354,0.320981,0.136482,0.125348,0.080202,0.048017,0.037230,0.028445,0.026357,0.023225,0.021747,0.022008,0.022878,0.020355,0.024965,0.019659,0.042102,forest
'00140.1',84.365148,91.709508,95.802472,89.979975,0.025101,0.237497,0.290453,0.276785,0.342266,0.417776,0.470992,0.397093,0.290557,0.148734,0.060492,0.021515,0.009822,0.004521,0.002443,0.001403,0.216245,0.084876,0.087579,0.071114,0.053248,0.041037,0.037834,0.037984,0.036233,0.035732,0.041688,0.040637,0.040386,0.045441,0.043189,0.086778,forest
'00140.2',156.879193,163.153669,146.216463,159.349006,0.000000,0.001624,0.007485,0.013821,0.025226,0.043443,0.088669,0.168031,0.356775,0.526232,0.583457,0.407188,0.206287,0.079323,0.033464,0.027048,0.307499,0.116923,0.107991,0.085687,0.057178,0.040597,0.033162,0.029311,0.023267,0.023802,0.024230,0.024872,0.023214,0.024872,0.025567,0.051829,forest
'00140.3',111.939537,120.379981,112.688263,116.978779,0.012383,0.110258,0.165060,0.155479,0.197243,0.262751,0.359988,0.426150,0.505601,0.411082,0.268355,0.128867,0.056362,0.024448,0.009413,0.005319,0.243287,0.100617,0.097920,0.071585,0.050214,0.039510,0.035706,0.033216,0.032525,0.033579,0.035136,0.037038,0.037833,0.040409,0.036432,0.074992,forest
'00599.2',100.457312,113.392516,106.824973,108.763765,0.007802,0.039250,0.089403,0.175631,0.295113,0.422191,0.496063,0.476692,0.373116,0.246620,0.128664,0.058390,0.027124,0.011751,0.005318,0.002459,0.228932,0.086359,0.084023,0.068784,0.055274,0.048921,0.044978,0.043989,0.043001,0.042469,0.042074,0.037327,0.037117,0.036376,0.032841,0.067535,forest
'00599.1',125.745107,140.036068,129.153392,134.512347,0.001534,0.009362,0.026316,0.052554,0.107547,0.194797,0.314421,0.436877,0.514961,0.484711,0.344160,0.171470,0.086030,0.037291,0.017387,0.012273,0.248642,0.089142,0.089142,0.072493,0.057203,0.046569,0.043232,0.042689,0.044396,0.039351,0.039079,0.034267,0.033181,0.032793,0.029378,0.058445,forest
'02322.1',75.919372,86.907283,98.035780,84.874915,0.004948,0.078693,0.164455,0.233724,0.471454,0.623422,0.491952,0.227363,0.081050,0.029216,0.006597,0.003063,0.000707,0.000000,0.000000,0.000000,0.244755,0.116259,0.094406,0.075175,0.047786,0.041958,0.037005,0.037296,0.036422,0.035839,0.036713,0.039336,0.027681,0.034382,0.030886,0.064103,forest
'02322.2',150.253201,154.543969,137.445938,151.312346,0.001651,0.020178,0.057415,0.081675,0.107769,0.129093,0.165184,0.224526,0.332478,0.476292,0.503761,0.431533,0.281895,0.145511,0.062735,0.040998,0.250355,0.104555,0.097002,0.071138,0.054108,0.039826,0.033555,0.032685,0.032044,0.031403,0.035111,0.036667,0.038865,0.037629,0.036164,0.068894,forest
'02322.3',118.086176,123.638892,118.600370,121.405634,0.011433,0.074969,0.136169,0.166643,0.233490,0.286260,0.353872,0.414279,0.452528,0.414445,0.300712,0.188967,0.098197,0.044105,0.016719,0.008471,0.240898,0.097422,0.096042,0.073172,0.053417,0.042078,0.035630,0.035739,0.033143,0.033485,0.035452,0.037351,0.037952,0.038840,0.035903,0.073473,forest
'01002.1',100.070523,108.960884,111.858222,106.626715,0.005882,0.048288,0.131428,0.212662,0.313593,0.404455,0.467689,0.481315,0.374021,0.247408,0.132851,0.059110,0.022145,0.008352,0.002575,0.001340,0.241962,0.087404,0.090143,0.076966,0.057062,0.046732,0.039896,0.035561,0.034073,0.035496,0.036014,0.036100,0.036402,0.038774,0.034547,0.072869,forest
'01002.2',130.235054,136.371058,132.566541,134.102146,0.002680,0.021403,0.062561,0.101691,0.153423,0.212507,0.296797,0.404499,0.463620,0.478033,0.378135,0.240212,0.128182,0.058722,0.024898,0.015120,0.300139,0.119648,0.109952,0.080382,0.053819,0.040170,0.030580,0.027656,0.025364,0.024165,0.027467,0.024649,0.025932,0.028855,0.025995,0.055228,forest
'00555.2',79.253968,87.053001,90.412333,85.101166,0.012312,0.073071,0.218883,0.414840,0.561406,0.499751,0.358468,0.236101,0.130481,0.076420,0.043116,0.022266,0.009812,0.004198,0.001557,0.000330,0.242024,0.099751,0.090185,0.075035,0.057727,0.045341,0.040033,0.040863,0.035554,0.037821,0.035610,0.035057,0.036384,0.033840,0.033011,0.061764,forest
'01799.1',109.216042,119.489072,121.076370,116.570700,0.005707,0.024777,0.073105,0.161626,0.259701,0.372970,0.442961,0.484310,0.415630,0.323397,0.195311,0.106501,0.054740,0.024564,0.010267,0.006054,0.255345,0.085476,0.089474,0.075934,0.061343,0.051626,0.046442,0.043320,0.040322,0.037910,0.034025,0.032119,0.030398,0.031367,0.028162,0.056737,forest
'02376.3',170.663197,178.781572,157.765302,173.957805,0.000124,0.001531,0.011999,0.039888,0.065335,0.084947,0.110477,0.145606,0.223561,0.308384,0.412737,0.486140,0.468803,0.334038,0.212637,0.158226,0.257875,0.103440,0.098555,0.074092,0.052072,0.040275,0.035184,0.032534,0.032866,0.030796,0.032866,0.033486,0.033859,0.035763,0.034894,0.071443,forest
'02376.2',169.872674,166.053379,136.897649,163.873164,0.000000,0.000000,0.005936,0.013356,0.044520,0.080137,0.154337,0.259702,0.419975,0.427395,0.442235,0.408103,0.330934,0.184017,0.160273,0.099429,0.243764,0.095238,0.096372,0.053288,0.041950,0.029478,0.029478,0.038549,0.060091,0.044218,0.047619,0.054422,0.037415,0.043084,0.030612,0.054422,forest
'02376.1',133.534901,139.884254,130.301041,136.888569,0.005677,0.026490,0.070281,0.105421,0.149212,0.226250,0.327347,0.387896,0.428443,0.433038,0.388978,0.284908,0.190840,0.095420,0.048926,0.025680,0.240085,0.104488,0.101164,0.074567,0.060793,0.036333,0.037283,0.032296,0.036333,0.028497,0.036096,0.038708,0.034671,0.038471,0.036333,0.063880,forest
'02376.6',143.945875,146.457515,133.460412,144.224077,0.000354,0.014373,0.062225,0.119188,0.158681,0.189506,0.233113,0.299982,0.388742,0.447827,0.457336,0.364772,0.243815,0.126706,0.069257,0.045950,0.222276,0.082070,0.088592,0.071029,0.052762,0.041165,0.037200,0.037052,0.036533,0.039275,0.039942,0.041091,0.041869,0.044351,0.042054,0.082737,forest
'02376.5',102.523805,104.106896,95.522904,102.655857,0.022209,0.156624,0.218702,0.264494,0.332389,0.372788,0.433703,0.418792,0.376066,0.258466,0.161912,0.087777,0.043148,0.013748,0.006345,0.002644,0.201148,0.072647,0.083261,0.067861,0.052810,0.044458,0.041674,0.047068,0.045676,0.044719,0.044545,0.044197,0.047155,0.048721,0.038977,0.075083,forest
'02376.4',65.342467,78.983848,93.889906,76.607213,0.005958,0.158011,0.414725,0.547047,0.539805,0.341162,0.222087,0.157599,0.115157,0.074594,0.046246,0.025300,0.012398,0.005958,0.001971,0.000756,0.209547,0.085745,0.084466,0.067814,0.054348,0.046142,0.042715,0.042209,0.043753,0.041581,0.044984,0.044260,0.041243,0.041702,0.037672,0.071820,forest
'01038.3',168.022066,172.512835,149.220547,168.516124,0.000565,0.006595,0.022108,0.046227,0.065509,0.092704,0.138868,0.220958,0.309831,0.373644,0.428286,0.426905,0.380678,0.306062,0.215242,0.173601,0.301554,0.125095,0.102224,0.071772,0.048838,0.037023,0.028115,0.030831,0.030389,0.028810,0.027925,0.028620,0.025903,0.030768,0.025588,0.056545,forest
'01038.2',97.543774,108.093131,108.072112,104.923478,0.002568,0.025314,0.078756,0.152008,0.255344,0.446363,0.566820,0.508120,0.318569,0.139779,0.063469,0.029717,0.013207,0.004525,0.001345,0.000611,0.268513,0.124111,0.100267,0.072571,0.051985,0.046060,0.036878,0.038951,0.034953,0.029325,0.032139,0.027251,0.027695,0.027844,0.027399,0.054058,forest
'01038.1',172.878429,177.396019,153.651157,173.338784,0.000168,0.005462,0.019326,0.043862,0.061423,0.086547,0.118897,0.155448,0.225442,0.332323,0.433490,0.470630,0.430633,0.323416,0.223425,0.193596,0.292861,0.120802,0.098998,0.074996,0.047653,0.035432,0.032091,0.030684,0.027959,0.026024,0.027079,0.030948,0.029453,0.035959,0.031387,0.057675,forest
'02464.2',117.378496,121.603923,115.043348,119.592528,0.007172,0.085510,0.161963,0.190910,0.223018,0.271263,0.331098,0.422024,0.465889,0.418531,0.295626,0.174422,0.085122,0.037062,0.013974,0.007394,0.227428,0.084866,0.089154,0.071476,0.052967,0.041645,0.036763,0.038204,0.036068,0.037018,0.039238,0.041238,0.041085,0.043780,0.039611,0.079459,forest
'01038.5',64.016737,75.359426,80.345686,72.513641,0.011338,0.123263,0.282674,0.495622,0.604604,0.481466,0.225426,0.093478,0.041267,0.019297,0.010426,0.004829,0.002902,0.001969,0.000850,0.000622,0.225475,0.082918,0.080312,0.069862,0.055844,0.048481,0.045697,0.045571,0.045798,0.043597,0.041699,0.038714,0.037524,0.037069,0.033451,0.067989,forest
'01038.4',96.540677,107.241215,106.752737,103.976307,0.002777,0.041062,0.119635,0.231887,0.367799,0.502797,0.504274,0.386467,0.281949,0.194833,0.124451,0.066726,0.029320,0.013851,0.005695,0.003621,0.242175,0.100115,0.086662,0.070106,0.056321,0.045641,0.039395,0.039063,0.036845,0.038028,0.039802,0.037215,0.033815,0.037215,0.031930,0.065671,forest
'02219.3',83.411286,84.190179,90.224362,84.631579,0.000000,0.134706,0.414834,0.394934,0.321458,0.399527,0.431673,0.381158,0.222725,0.094907,0.024492,0.000765,0.000000,0.000000,0.000000,0.000000,0.101382,0.078341,0.043450,0.039500,0.039500,0.032916,0.033575,0.034891,0.040816,0.050033,0.063858,0.079658,0.092824,0.080316,0.068466,0.120474,grass
'02219.2',180.694105,169.930129,164.334239,172.552457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000761,0.010445,0.065052,0.149725,0.293113,0.548097,0.707608,0.288194,0.055672,0.007149,0.001115,0.351346,0.177093,0.098189,0.049927,0.028977,0.017719,0.018894,0.017425,0.023397,0.024670,0.027019,0.030641,0.030348,0.036613,0.023495,0.044249,dirty
'02219.1',49.984410,56.645237,77.208529,57.039034,0.000161,0.015149,0.308634,0.887831,0.337494,0.047426,0.010251,0.003930,0.000455,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396545,0.192014,0.119080,0.065924,0.037343,0.022906,0.017149,0.015855,0.015354,0.014937,0.014228,0.015146,0.013727,0.016564,0.014729,0.028498,dirty
'02219.6',80.658529,89.252422,116.748877,89.831809,0.000000,0.000000,0.000000,0.015153,0.577240,0.731007,0.323604,0.154175,0.058883,0.015051,0.003153,0.000407,0.000000,0.000000,0.000000,0.000000,0.252127,0.148416,0.090317,0.050498,0.034389,0.030588,0.024434,0.029502,0.029140,0.032036,0.039638,0.052851,0.046878,0.051222,0.034751,0.053213,dirty
'02219.5',34.675291,37.143074,51.742835,38.051312,0.022692,0.279246,0.947710,0.152743,0.004595,0.000327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.393732,0.176084,0.115065,0.077485,0.044751,0.031206,0.020384,0.016666,0.016400,0.011686,0.012549,0.011088,0.011287,0.020583,0.011487,0.029547,dirty
'02219.4',216.703320,206.464506,201.411947,208.984487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,0.002402,0.005139,0.010521,0.024935,0.060634,0.232350,0.618718,0.613214,0.414921,0.102810,0.382413,0.180508,0.108063,0.062540,0.028444,0.018921,0.012825,0.012444,0.012444,0.014476,0.021587,0.027683,0.031048,0.031429,0.022032,0.033143,dirty
'01978.2',66.847418,75.364153,87.726645,74.230884,0.006240,0.044461,0.191885,0.493362,0.628305,0.505452,0.247071,0.076442,0.022231,0.010725,0.002925,0.001950,0.000195,0.000195,0.000000,0.000000,0.289942,0.112886,0.097171,0.070194,0.058931,0.040859,0.045050,0.035621,0.038502,0.032740,0.031430,0.029859,0.024882,0.022001,0.022787,0.047145,forest
'01978.3',173.193042,174.539518,152.505371,171.634818,0.000000,0.000683,0.003011,0.007589,0.014133,0.028909,0.057818,0.111903,0.234927,0.392643,0.542248,0.540120,0.376020,0.194575,0.080785,0.046174,0.310162,0.126311,0.112377,0.085567,0.059129,0.040956,0.037035,0.027922,0.027551,0.025114,0.022147,0.021723,0.020610,0.022200,0.020028,0.041168,forest
'01978.1',134.255654,136.288705,122.388762,134.101183,0.001700,0.011660,0.030900,0.067885,0.128020,0.231428,0.337964,0.418018,0.485224,0.461190,0.354858,0.216437,0.107318,0.051058,0.016793,0.008804,0.280215,0.119674,0.115269,0.082732,0.056006,0.040829,0.033537,0.032723,0.031131,0.026800,0.029428,0.027540,0.025467,0.027133,0.024542,0.046974,forest
'01978.4',112.114154,112.760917,102.062250,111.350743,0.008105,0.043740,0.104988,0.190612,0.275401,0.385184,0.448907,0.471396,0.423696,0.292198,0.171372,0.084634,0.033439,0.012621,0.003650,0.001299,0.259909,0.100926,0.108894,0.082743,0.058908,0.044709,0.036230,0.034119,0.032927,0.031837,0.030101,0.030816,0.029113,0.031667,0.028364,0.058737,forest
'01978.5',55.951419,64.928701,80.028886,63.967845,0.011181,0.144642,0.435758,0.634235,0.508055,0.324704,0.141682,0.051299,0.022079,0.007845,0.002490,0.000752,0.000188,0.000047,0.000000,0.000000,0.243806,0.085937,0.086056,0.074746,0.060862,0.052543,0.047038,0.048175,0.042789,0.036685,0.037463,0.033154,0.031299,0.030162,0.030880,0.058408,forest
'02318.3',122.078831,127.011963,120.293023,124.770577,0.007628,0.076505,0.147002,0.173875,0.199775,0.249009,0.306793,0.403714,0.474934,0.439735,0.326337,0.201770,0.111554,0.058083,0.030263,0.018821,0.237012,0.097096,0.094203,0.070721,0.050883,0.040360,0.034301,0.036283,0.035622,0.037832,0.037786,0.039904,0.039699,0.040200,0.035144,0.072953,forest
'02318.2',144.690818,150.914818,137.878821,147.566284,0.000362,0.013234,0.053298,0.081053,0.101567,0.134310,0.169024,0.257759,0.381852,0.499308,0.507473,0.390098,0.222925,0.103297,0.038455,0.019549,0.241105,0.091183,0.089977,0.070558,0.053029,0.039883,0.039842,0.035139,0.034897,0.035822,0.038475,0.037269,0.039320,0.041008,0.037068,0.075423,forest
'02318.1',94.862014,100.483610,99.070374,98.641890,0.016202,0.173042,0.270977,0.287902,0.316089,0.387101,0.409507,0.425709,0.364665,0.243241,0.135097,0.061224,0.023761,0.008191,0.003644,0.001807,0.210005,0.080516,0.084334,0.067404,0.051448,0.044866,0.040495,0.038046,0.038652,0.042917,0.044102,0.047578,0.041969,0.046919,0.041153,0.079595,forest
'02684.1',109.009090,114.364442,108.756695,112.123556,0.013983,0.110806,0.185240,0.218220,0.277214,0.340891,0.373425,0.421662,0.429821,0.360302,0.239749,0.136439,0.063065,0.023647,0.008853,0.004485,0.217175,0.085741,0.087287,0.069908,0.053142,0.044773,0.037921,0.037746,0.036900,0.041143,0.040691,0.042149,0.042528,0.043986,0.039437,0.079472,forest
'00390.4',93.964430,99.292088,98.656813,97.629875,0.004467,0.080694,0.194977,0.302530,0.429111,0.486427,0.439379,0.364428,0.268767,0.176471,0.103319,0.050934,0.022683,0.010674,0.005627,0.003307,0.235654,0.094106,0.094384,0.080773,0.057941,0.043664,0.038831,0.036276,0.037498,0.037109,0.035442,0.035054,0.034831,0.036276,0.034165,0.067996,forest
'02684.3',142.904975,146.935268,131.413736,143.960896,0.002463,0.028477,0.077315,0.097433,0.128927,0.166423,0.211167,0.296668,0.387198,0.479358,0.472109,0.364618,0.232465,0.115400,0.053902,0.031425,0.258909,0.102946,0.106335,0.074391,0.049829,0.039091,0.033991,0.031642,0.033353,0.033421,0.031609,0.034528,0.034830,0.036709,0.033320,0.065096,forest
'02684.2',153.293931,159.662094,142.922768,155.847830,0.000000,0.003027,0.012990,0.029511,0.056122,0.098498,0.159917,0.255136,0.357038,0.466382,0.496903,0.449861,0.292088,0.115902,0.043763,0.022197,0.222478,0.101115,0.090931,0.073230,0.056135,0.048012,0.039525,0.033705,0.035281,0.034796,0.042556,0.038555,0.037827,0.040616,0.039040,0.066198,forest
